9.828382701207541|1.9660857218433971
9.187232803784966|2.1764420488795215
9.121519166906825|2.85798746129084
8.389735789675138|3.0112442345449026
8.337785583401809|3.568655068669539
7.934223036585094|4.2442488285335624
7.464563311809759|4.429143318052494
7.447067294731585|4.830408161105422
7.056694185820984|4.836791080496902
6.7853386072690345|4.925365596948809
6.296744079044436|5.497878271831407
6.396537489991989|5.372776819717434
6.007719519510199|5.91873735861648
5.857185961945369|6.108291664396819
5.461692049324855|6.4682368582689165
5.706908223516851|5.8478333441770385
5.34643894953814|6.477531276438485
5.411376700541005|6.718825281921282
5.166635204356753|6.542773567514524
4.905605781559616|7.094637235314524
5.009902171565752|7.388328892433746
4.789492753829073|7.405885957227469
4.85224600692882|7.50918677862043
4.641002232834091|7.605605864258604
4.823994442826665|7.781342868058908
4.221565125591328|7.570515226861989
4.315611639104502|7.780075118133752
4.417858946411916|7.550718190186659
4.193570214214649|8.147506610960018
4.1912792302628095|7.731107258231665
